Non PURGABLE memory blocks still in use when the program quit.

  Id     Size Locked Resource Moldy Class  FileName[LineNo] BlockName
=====================================================================
   1      404        RESOURCE MOLDY        \winsys\mouse.c[104] hics\DAGGER.PCX
2586    32780        RESOURCE MOLDY CLASS2    resmanag.c[1526] CAVEC106.PCX
2602    16396        RESOURCE MOLDY CLASS2    textures.c[711] F_LAVA01.ANT
2609    16396        RESOURCE MOLDY CLASS2    resmanag.c[1526] F_MRB021.PCX
2611    16396        RESOURCE MOLDY CLASS2    resmanag.c[1526] C_MRB021.PCX
2613    16396        RESOURCE MOLDY CLASS2    resmanag.c[1526] F_DNGC01.PCX
2615    16396        RESOURCE MOLDY CLASS2    resmanag.c[1526] C_DNGC01.PCX
2617    16396        RESOURCE MOLDY CLASS2    resmanag.c[1526] F_MRB022.PCX
2621    16396        RESOURCE MOLDY CLASS2    resmanag.c[1526] C_SLAB01.PCX
2623    16396        RESOURCE MOLDY CLASS2    resmanag.c[1526] X_RFWOD1.PCX
2706     5940                 MOLDY CLASS2      system.c[2930] 
2712     5940                 MOLDY CLASS2      system.c[2930] 
2716     5940                 MOLDY CLASS2      system.c[2930] 
2718     5940                 MOLDY CLASS2      system.c[2930] 
2724     5940                 MOLDY CLASS2      system.c[2930] 
2726     5940                 MOLDY CLASS2      system.c[2930] 
2778     5940                 MOLDY CLASS2      system.c[2930] 
2780     5940                 MOLDY CLASS2      system.c[2930] 
2863    65548        RESOURCE MOLDY CLASS2    resmanag.c[1526] F_LAVA01.PCX
2965    12916                 MOLDY CLASS2      system.c[2930] 
2966    13924                 MOLDY CLASS2      system.c[2930] 
2974   114336 FREE BLOCK
2975   102344 FREE BLOCK
2905    15556 FREE BLOCK
2942    57184 FREE BLOCK
2935   307212                 MOLDY             system.c[2930] 
2971   242412                 MOLDY             system.c[2930] 
2972 11681796 FREE BLOCK
2859      276 LOCKED          MOLDY           avatar.cpp[1056] 
2855      276 LOCKED          MOLDY           avatar.cpp[1056] 
2851      276 LOCKED          MOLDY           avatar.cpp[1056] 
2849      276 LOCKED          MOLDY           avatar.cpp[1056] 
2847      276 LOCKED          MOLDY           avatar.cpp[1056] 
2845      276 LOCKED          MOLDY           avatar.cpp[1056] 
2843      276 LOCKED          MOLDY           avatar.cpp[1056] 
2841      276 LOCKED          MOLDY           avatar.cpp[1056] 
2839      276 LOCKED          MOLDY           avatar.cpp[1056] 
2837      276 LOCKED          MOLDY           avatar.cpp[1056] 
2835      276 LOCKED          MOLDY           avatar.cpp[1056] 
2832      276 LOCKED          MOLDY           avatar.cpp[1056] 
2830      276 LOCKED          MOLDY           avatar.cpp[1056] 
2828      276 LOCKED          MOLDY           avatar.cpp[1056] 
2826      276 LOCKED          MOLDY           avatar.cpp[1056] 
2823      276 LOCKED          MOLDY           avatar.cpp[1056] 
2820      276 LOCKED          MOLDY           avatar.cpp[1056] 
2817      276 LOCKED          MOLDY           avatar.cpp[1056] 
2629    20000 LOCKED          MOLDY CLASS1      things.c[1177] 
2628   420000 LOCKED          MOLDY CLASS1      things.c[1176] 
2627    30400 LOCKED          MOLDY CLASS1      things.c[1175] 
2626     8724 LOCKED          MOLDY CLASS1       level.c[307] 
2625     2852 LOCKED          MOLDY CLASS1       level.c[335] 
